Emotion,Text
fear,pemain ari lolobana rongsok mah hariwang ningal materi tim batur malangprang kitu
joy,opat hiji lurrr bungah mamang poe ayeuna yess
anger,corona goblog sakira na rek modaran aing podaran weh si asep podaran weh si agus pusing 
sadness,hate anu tadi na bagja jadi peurih teu walakaya ku luka ti sia ayeuna
fear,eleuh jalanan bandung mun kieu meuni malem keeung pisan mana abis dr ngelayat lg hieee
anger,naon ai sia teu jelas bagong
anger,loba cing cong miang susi sia china babi komunis anjink di die ngaraja sia teh ke di akherat alloh anu ngabalesna negara sia keturunan sia kena virus paraeh tinggal sia tunggu babales ti alloh tiada tuhan selain alloh di dunia
anger,tungguan weh nder kamu sukses pasti hyg balik deui ke ge mun ngajak nikah pasti minjem duit lalaki bangsat bedul siah goblog pisan euy
anger,sangeunahna babangus teh nyaah pisan ka awak koplok
fear,aink ge sieun ieuh bulu kuduk narangtung ieuh
sadness,ngahuleung jol hayang ceurik teuing kunaon
fear,wengi asli ngarinding ngadenge lengser
anger,kuat aing neuleu jalema jelema indo aranjing teh lah
sadness,sedihhh dagang sepii
sadness,ni karunya teuing eta si neng sing neng da moal lecet saukur ngantosan dugi ka sasih boboran
fear,aduh abdi ts ngadegdeg sieun ampun ah
joy,nuhun gusti nuhun mamah nuhun papah dipasihan rezky langkung ti sakiye
anger,kamari baso malang didagoin ti teu dateng2 anying ayeuna ker eweuh duid mah datang anying si emang teh goblog embung duid anying cik atuh kamari pas aya duit goblog pasti aing beli anying dasar goblog sia anying hilih dasar anying goblog pisan
joy,ampun kang ieu keur taruang sakeluarga taramplok sangu na piring nyakakak ningali bieu michael jordan
sadness,ku tirisna oge teu walakaya mugia teu sareng banjirna ka dulur di lembur ka baraya di kota
joy,meuni bahagia kieu ih aing pang bahagia bahagia na ih
joy,nikmat serius euy
sadness,bd cumarios ngagentraan nu d pikahoyong mangga teu langkung mung tiasa pasrah sumerah kanu ngagaduhanana
joy,asa bagja ngangge acuk ieu di lembur batur asa aya nu ngangg deui salian ti abdi kang
fear,rada muringkak bulu punuk menonton ruqyah the exorcism
anger,kadieu ku aing anying meni bleber pisan congorna bgst 
sadness,ya allah kkn online dan mandiri pula hayang ceurik
joy,masyallah kacida bungah na uing ningali nu kie
sadness,bete lah ningali gebetan hayoh we parasea jeung kabogohna ari pegat hanteu 
anger,teu loba omong da puguh ngararasakeun panas lieur jng awak paregel oge puhrip di ubaran ku istigfar weh bari diuk alhamdulillah ngantri ti jam 8 di panggil pas pemeriksaan jam 10 langkung anu cageur wae aral nungguan 2 jam mah komo aing tp teu nanaon ngala supaya weh
joy,duh inget di gawe d bayar ku roko 3 jeung kopikap kudu ngnjeman mtr btur pikaserieun haha tapi keun jadi pelajaran we nyuak haha nu penting mah loba nu nyaah ceuk
sadness,can rela sumpah yang kamu baik2 nya tong hilap segalana ngajerit hate mah kangen yang
sadness,asli wa aing mah dibahas mah kalah sok piaralen nyurucud cai panon weh hayang leweh panto kamar weh rajet deui jadi tumbal
joy,ayeuna bismillah ya allah di dinteun jumat anu barokah ieu abi bungah pisan sadayana elemen bobotoh bade ngahiji pikeun persib mugia jeung abi yakin persib musim juara deui aamiin
joy,kuat nyakakak ieu mh astagfirullah
sadness,pejuang nyari tempat magang ke jakarta tapi di phpin wkwk pulang teu boga duit bulan puasa waraas saredih
joy,anying cape aing ngabarakatak macana
anger,yeuh dengekeun ku sia aing mah ngaganggu hirup sia tapi lamun sia ngaganggu hirup aing dagoan babales ti aing
joy,syukuran si teteh mamah mukanya asa sumbringah
fear,pamajikan dokter ge anyeng meni muringkak bulu punduk pok na teh sing rido nya a mun aya nanaon sareng abi ieu tugas dan sumpah abi sbg dokter ya alloh sing di saralametkeun sadayana 
joy,ahiig hoboog ningali avana si mamang sengklekkk nyakakak wae lah sengklek teh wkwkwkwk
anger,kabiasaan jelema indo munteu menta hampura kelaripikasi weh bengetan ajig aral aing mah 
sadness,sok nyeredet kanu manah ari ngadangu sumedang 
fear,abimah sok sieun nempo mata essien teh ari batur sieun teu nya nempo mata abi 
joy,ngeunaheun kieu nuansa ngomong ngalarti tapi ngilu ngabarakatak arayu pula
joy,nuhun ieu abi nyakakak tos lami diperantauan nembe mendak basa ieu
sadness,saminggu asli kaduhung nepi bisa sare mah jaba anu perform aralus ah kacida
fear,jadi takut sama asa laleuleus kieu
sadness,deudeuh teuing jang mugia lebet surga na alloh
joy,alhamdulillah urang sunda mah raramah jaba berehan deui kopi ples jeung acisna nuhun aa
fear,muringkak bulu aing dang sia mah ah 
anger,bagong kunaon kudu aya tiktok sih geus pusing anjing ngadengekeun alo nyetel musik tiktok teu ngeunah ngajedog bangsat
sadness,ningali pm simamah dibbm ngeclak cai panon kieu gusti hampura mah aa sok teu nurut sok nyieun hate mamah kecewa
anger,asli anjer lieur jalan pikiranna teh kamana samaruk corona teh jelema
anger,maksud aing te da ikuti prosedurnya aja gitu anjirrrrr ih anying bodat sebel pisan
sadness,dan aing pun nyurucud cipanon teukatahan pas ningali si jaya jeung adi na ceurik ngageunggeuik marengan almarhum dimandian allohu akbar 
anger,dasar si waduk teh ngotoran lembur batur ku aing buburak siah
sadness,titi mangsa tina rumasa kedal hate pangjajap rasa kedal ati nyuuh ka gusti sjud raga ka nu kwasa dunya caang lir ibarat berang rasa hariwang moal kasorang waruga taya nu boga tulang iga taya pangawasa iwal ti gusti nu maha suci simkuring seja sumerah diri
fear,maneh pernah ngadegdeg sieun isukan kumaha aing kitu unggal peuting
fear,sok sieun dosa di kamari itung da asa teu di itung da panasaran ajig
joy,meni niat pisan ieu mah nu nuju seueur kahoyong dugi kaditu kadieu ge dibebelaan asa inget basa eta pernah kitu oge jauh mela melu diturutkeun ari kr aya bageur na mah kacumponan oge nu dipikahoyong teh nya wareg nya bungah nyaah pisan pokona mah hehe
fear,lain soal toleransi atau soal kadar kaimanan ieu soal kolot nu hariwang jaman nempo pergaulan barudak ayeuna ulah diantep mun aya kamaksiatan teh euy
fear,meuni di bumi asa hariwang uwih we heula atuh
joy,sumpah atoh pisan kaluar imah
joy,atoh aa jadi juara dunia teh abdi mah atoh kuatka bangga ka aa
sadness,karasa raheut manah pas anjeun indit ngalengkah bahela bungah bga carita endah ayena lengit nyesakeun ka gundah kudu tabah najan mbung pisah
anger,ceuk aing mah nu engges mah engges weh atuh montong di ungkit kanyenyerian pisan silih doakeun lain silih ngagogoreng
anger,awewena ni rudet anj1ng kehel da lebay pisan padahal milarian di pasar oge da loba atuh ai sia hayang digaplok 
sadness,titi mangsa tina rumasa kedal hate pangjajap rasa kedal ati nyuuh ka gusti sjud raga ka nu kwasa dunya caang lir ibarat berang rasa hariwang kasorang waruga taya nu boga tulang iga taya pangawasa iwal ti gusti nu maha suci simkuring seja sumerah diri
fear,sok sieun nempo ngabandungan merhatikeun anjeun lamun datang kitu sumpah sieun
fear,aq ps nyebrang ad yg teriak blkg aq untung lh bkn aq yg d jambret ngaderegdeg lgsg aq jg
sadness,sedih pisan liat live stream mekkah ngeshootnya ngga atau dalem masjidil haram nabawi lg tp dari atas atau sekitaran masjid karena ngga ada orangnya di gerbang
fear,sumpah serem ninggal mah
fear,keueung nya teh angot pami tos aya nu ibadah haji mah naudzubillah himindhalik hiii
fear,haha da ninggal infobandung meni asa sarieun tea di bumi
joy,alhamdulillah ya allah jongzon abdi ayuna mugia aya hikmah na tina kajanteunan ieu sadaya na pasti aya amis saatos pait janji allah aamiin tetap slalu bersyukur pada mu ya allah
joy,asane teh meuni bungah mun ningali o0m didi ngalangkung di beranda twitr abdi
fear,jalan menuju cigunung di omean kitu nya meuni palaur kitu
anger,kurang ngajedog sia anying teu menang dicarek pisan sia teh koplok 
anger,si uyunk gblog taii najis ajeg moal nga band deui jeung si eta anjing pisan si eta gagal total ijid aing
joy,naha aing eureun ieu seuseurian nyak ningali pidio ngadoa neno
anger,bleguk kehed sia cicing anjing
sadness,asli kaduhung nepi teu bisa sare saminggu mah jaba anu perform aralus ah
joy,juaraaaaaaaaaaa hasil kesetiaan kami loyalitas kami 19 tahun nuhun gusti nuhun persib kami bangga 
anger,kuaing dibere 300 ribu sokkk asal daek bongkar barang barang aing geroan bebaturan maneh bantuan bongkar rusak ganti ahh siga nu bener wae dibere jang meli rokok 20000 kalakah menta 300 rb kepret ku aing siaa ayeuna
anger,rek kanyut bijil dina tarangna oge paduli bagong nyak wa
anger,pku kehed sia anying teu daek cicing pisan sia anying ceuk aing diuk didinya maneh siawwteh diuk didinya maneh kadieu ulah ganggu aing ai sia teh oooh si jelema apa monyet sih aing bingung goblog rariweh pisan palalur da aing da gelut jeung aingggg
sadness,nyeredet kanu manah ngadangu eta bobotoh nu luka leuwih ti 30 orang gustiii 
anger,until tumorow teh saha si anying pansos euy
sadness,sedih kangmas aslina ku situasi kieu mah nyak ya allah abi kadang lalai jumat an ayeuna mah meuni karaos teu aya suara2 ti mesjid teh meuni asa saredih teu tiasa netepan ka mesjid
fear,ngungsi kamana awokok heeh ih corona jd sararieun
joy,assalamuallaikum sampurasun alhamdulillah meuni bingah ningal kang dedi turun ngarajia miras
anger,nya ngan ku sombongna eta ey ijid pinafsueun wae
sadness,anjis lagu peterpen jeung candil ngalewat jadi cucurucudan gini
sadness,nyol urg ningali berita ti palestina ningali dulur urg sarerea teumeunang solat di masjid al aqsa aya ku meunang kudu lewat pintu logam 
sadness,nu matak nyeri kana hate ningali nyurucudna cai panon anu jadi pamajikan deudeuh bojo akang
sadness,kadang mah ngerasa tos teu kuat gusti pasrah we lah kumaha ge tos aya nu ngatur tiasa iklas we ayeuna mah
joy,harita pas nonton d medan persib menang meuni asa bungah hate
anger,mun aya nu ngomong slow aing mah sieun ka corona tong panik dibawa slow ku virus mah hayang ngagorowok waduk anyinggggg
sadness,naha asa ngarasa sedih ningali persib maen home sepi pemain cadangan deui gegara di dzalimi ku federasi sok sib buktikeun di lapangan yakin bisa meunang aamiin
sadness,nepi ka belegug belegugna dib akkeun oge ku sorangan watir urang mah ngabandunganana g aslina 
joy,abdi ngaraos bingah ningal iket sunda mendunia deui hehe mugi sadaya budaya sunda g tiasa ngiring mendunia pa
joy,makasih banyak foto sudjiwo tedjo yg diedit jadi jack sparrow alhamdulillah seuri deui urang
anger,biasana ge jumatan sateh goblog giliran dititah jumatan di imah pahela hela bagong siah ka mesjid
joy,loba keneh gening bobotoh nu bagja ningali persib meunang najan maem butut pisan
fear,peuting serem kieu ajig mantan ngirim video tukangeun kosan na hampir unggal sok ngadenge sora kieu
anger,sia anjing pinafsueun euy boy dasar titisan saep
fear,punten cek seeur nu dagang pas ngabuburit sanesna kukumaha tapi hariwang iyeu mah di halteu
anger,bener mang naha nya teh lamun meli anu mahal teh ngaremeh ken padahal hesena anjing moal aya melaan sesuatu nepi ka bener2 kesang ka bool2 istilah na mah tapi batur mah ngaanggapna anjing s eta mah gampang menangken anu kitu mah beunget sia gampang
sadness,ngan saukur tiasa nyaklakeun cai soca tiasa ningali langsung jadilah penerus agama dan bangsa jagoanku ikmal
fear,muringkak bulu kelek aingah ngadenge sora anak hayam wayah kieu
sadness,baheula sedih anjir hyg nu kieu neupi ceurik uo teu dipangmeulikeun keneh wae ku s momsky
anger,ges lah aranjing kalaluar imah bangsat lah meh gancang lengit si kontol korona
sadness,asa cuang cieung ari di bumi nyalira dede nju t dmang th hariwang t aya rencang pakumaha sok jug inget ka kolot ari tos kieu th 
anger,aranjing boga babaturan teh ngmong moal dilebok urut babaturan tapi dilebok 
sadness,abdi mah sok sararedih lamun ningali batur ngangge acuk anyar abdi mah teu gaduh acuk lebaran
joy,enyaaa bagja ningali baturan nikah tapi sedih bisa nyaksian
anger,gokar punteun buat yg masih pd nongkrong yg masih jalan2 gajelas punteun ieu mah ari sia goblog2 teuing sih sia terpapar korona nu di imah ge beunang cik karunya ka diri sorangan teh gobloggg cicing heula saminggu mah dripda cicing di r isolasi teu kaluar2 sateh di luar
sadness,hayo atuh umis enggalan uih karunya mang brian galau milarian umis meuni atuh abur2an wae beger kitu umis teh 
sadness,sarap sia goblog lain nga jedog di imah malah nararongki rujit aing nempona ge di bejaan alus malah nya kumaha aing atuh neng hirup hirup aing enyaa a hidup sia tapi mun sia maot gara gara korona ge kabeh ripuh kehed meuni teu ngarti ngarti sedih aing
sadness,sedih banget ya alloh karunya teuing teu aya nu jajan sing selalu mang lancar terus rezekina amin
sadness,sangsara balangsak geus kalakonan kasusah kabungah keur disanghareupan eta sakabeh kudu bisa nyieun sadar sedeng kanyeri kapeurih kudu bisa mawa sabar duanana ubar diri
sadness,asli na da kaduhung mah ayna coba mun baheula teu diwaro mah adem ayem weh mreun nepi kaayeuna m0al aya pikiran
fear,sieun ciga itali atuh ih pak jokowi tulungan tulungan karunya ridwan kamil gawe na mubajir loba nu mudik ti zona merah
joy,sumpah bagja ningali na pak polisi barugah daripada ningali nu ngaja demo mani taregang 
sadness,ka kamar bari ngusapan tonggong si mamski teh teuing kunaon rarasaan teh nyaman pisan ai geus diusapan ku si mamski teh nu asalna biasa wae jadi sok saredih aing loba pisan kenangan di kamar eta foto foto alika puisi puisi aing keur alika teu kuat aing ceurik di kamar
anger,eta budak kamari sore pepeletek koplok kepret ku aing geura
anger,abeh ge teu nyangka harapan indah sesaat musnah ku rasa arogan hakan tah gengsi
fear,muringkak bulu kuduk nempoan foto di sleman
sadness,curucud cai soca teu kiat eungap duh 
fear,teu bisa ngomong da sieun jadi weh ngabirigidig
fear,nuhun min ditunggu jawabannya nya hujan guguludugan poek sarieun kieu
fear,insidious serem lah ngaderegdeg
sadness,nungguan 4 taun ujungna kieu saredih kieu gusti kalian mun dikieukeun bakal sedih moal euy 
joy,dihaturkeun nuhun ka teteh anu diangir wargi twitter tiasa babarakatakan sasarengan nuhun pisan teteh
sadness,di lapangan naha asa ngarasa sedih ningali persib maen home sepi pemain cadangan gegara di dzalimi ku federasi sok sib buktikeun yakin bisa meunang aamiin
joy,bagja boga babaturan teh di sms di bbm sadayana sama rek milih no 3 bisa kitu nya padahal janjian
sadness,kenapa ya oorang orang ni resep ngashare nu kieu asa karunya padahal nu di video na apal nanaon
joy,hatur nuhun gusti nu agung kanggo dinten ayena allhamdulillah katampi sagala rupi kanyeri aral na hatur nuhun gusti
joy,sumbringah bel asa gamau dicuci tangan akakakak
joy,aduhhhhh meuni bahagia urang euy hhhaaaaa v
sadness,mun diri abdi diparengkn dipasti ku gusti pageto abdi sumerah tur ikhlas sahnteuna abdi tos t ngrsa pnarasan ku cita2 abdi tibaheula
sadness,tah tingal dimana2 dampak covid 19 waka ngoceak mun teu boga duit
fear,centeng mah boraha jd mantan dideukeutan oge ngadegdeg sieun
sadness,gara gara soal jadi sararedih kieu ajig teh bieu
sadness,jam sakieu sepi pisan karasa pisan nyeletit nya kana dada nyai akan teu wasa ninggal keun nyai tapi kumaha akang ngumbara
sadness,naha nya lagu alm glenn fredly sedih tak berujung meuni nyesek
sadness,nyeri hate nyeri badan jadi hayang ceurik
joy,sayur asem sambal terasi ikan asin nikmat gusti
anger,mun anakna lain sobat aing geus didagor tah jelema paduli mamang dekah 
anger,nu katoel katuhu nu nyerina kenca wasitna
sadness,sarap sia goblog lain nga di imah jedog malah nararongki rujit aing nempona ge di bejaan alus malah nya kumaha aing atuh neng hirup hirup aing enyaa a hidup sia tapi mun sia maot gara gara korona ge kabeh ripuh kehed meuni ngarti ngarti sedih aing
fear,duh asa melang gini kl jam sgini suara ayam sama anjing nyaut
sadness,deudeuh mang sing aya nu ngaborong mang sing sarehat sadayana nya
anger,ti priok masih ngantosan kang jadi teu eta teh si koplok teh boa ngahuntu
anger,cing atuhlah jangan goblog2 pisan jadi jelema keuheul aing 
joy,bisa ninggali maneh na seuseurian deui jeung hirup na terbuka sifat asli na oge seneng
joy,hayang wae seri kuat nyeuri kulit beuteng ka mang adeung sing di panjangkeun umur na nya aminnnnn is tong kitu
anger,goblog sieta beungeut body shamingeun
anger,alus jeung pas eta judul tulisanna si abu janda mh emg pantes disebut anjing rabies anjing setan kudu dipaehan eta jelma
fear,keeng kieu diimah aya jangkring disana euy
sadness,imah sepi yawloh saredih indung dirawat inget indung ker masa masa sehatna nu sok mapagahan di rumah sakit
joy,sae pisan purwakarta janten kota nu di akui ku dunia international masyarakat purwakarta bingah gaduh bpk bupati na hebat sukses bapa
sadness,sok nalangsa ai inget ka kolot geus eweuh teh sakapeng mah sakapeng t inget inget
joy,subhanalloh raoseun pisan
joy,tah eta seer bersyukur anu penting hahahaha tos ah mening heurey deui enak nich pagi pagi udh babarakatakan
joy,ieu anu ngaran katresna teh hat ngalayang bungah kacida unggal ningali ci amang teu weleh inget wae ka salira di kebon binatang
sadness,sedih nonton net tentang keluarga surprise surprise gitu uing jd ngeclak cai panon ngarasakeun uing ge kangen ka indung 
sadness,nu mere kahadean jiga bantuan tangtu kabeh ngarep balesan cukup hargaan salila dirina aya tong nepi nyieun pamolah tur goreng lampah nu matak raheut manah beda jalma beda sipat nu jadi ubar lain cukup ku sabar
fear,asa hariwang ka teteh ker usum kieu mah teh
joy,heppybesdey ari aing nuhun gusti atos dipasihan umur panjang kanggo abdi
sadness,milu ngurucud cai panon ningali maraneh
anger,sia ngomongna milih aing mun sia putus jeung nu ayeuna buktina sia kanu sejen koplok lah ngahuntu hungkul siamah
sadness,sakapeung mah sok hayang ngagabrung nangkeup indung tapi inget indung geus 
anger,naon atuh anjng naon isuk geus nyiar pinapsueun wae
anger,ngadagoan sia balik ti manado anjing mni lila da di galey ku aing gra deleken siah nu ngaran usup tah ku aing moal di bere ampun sia 
sadness,muhun karunya tukang nasi kemarin tos icalan muhun sing gera pulih wasa ninggal anu susah aamiin ya allah
joy,min kuat ah lawakklubtrans7 komo cak lontong mah babarakatakan puguh hahaha gokill kapten d
joy,alhamdulillah gusti meuni nikmat kieu ieu liwetna hatur nuhun barudak liwet sareng peteuy bakarna katampi pisan
sadness,mang euleuh punten ah tong nga upload photo korban na atuh meni asa wasa ninggal na ge
anger,awewena deui belegug pd dtang botak jg daek d kitu iy jiji jijiiii tablo ka dukun
joy,meuni bungah kieu euy meunang di ngalam nuhun bahh nuhun bauman
sadness,nyeuri hate demi alloh sedih ningali persib kieu
joy,jadi aya kabagjaan batin anu karasa setelah seharian berperang menahan rasa haus jeung lapar nuhun gusti nikmat wilujeng buka puasa bobotoh
fear,jadi males ayeuna muka twitter teh unggal muka twitter pasti weh berita tentang corona jadi sieun sorangan weh tungtungna mah
anger,lokdong impoh pagujud imah kelelep kabeh acak acakan atau gebotan biang panyakitna podaran agen penyalur dan pengecer kikikan leuweungna di tengah
anger,ijid anjing kajelema anu sok panjang lengeun teh 
fear,iah suara cwe gt lah teh serem bgt ampe ngadegdeg
anger,centang ku aing geraa mun aya nu ngomong kieuu wanian ka si kelma mah
joy,atoh pisan aa jadi juara dunia teh abdi mah atoh pisan kuatka bangga ka aa
fear,eta saha sih nu nempokeun di belakang meuni horor
sadness,yaa allah nya ge aing jalma baragajul tp nga denge kolot nyeri hate mah milu ngajerit hate aing ge 
sadness,mah sok hayang ngajerit maratan langit ngoceak maratan jagad
anger,tong melak cangkeng maneh teh teu sopan
anger,so jdi jelma th lila2 mh centang ku aing gra ktu wae mh kalakuan
sadness,nyarita tapi bingung kudu nyarita kasaha ngeluh tapi era ku jelema nu leuwih ripuh pasrah tapi sieun disangka jalmi anu lemah
sadness,di tribun sedih 2x45 full nangtung timur pang luhurna pdhal meli tiket sarua siga batur tp teu menang korsi pasedek sedek oge
sadness,ofline ah smpe match berikutna asa sedih ningali persib ningali tweetan asa nyeredet knu manah
sadness,ya allah syan meuni tega ka urang dinyenyeri wae aing ku awewe untung we berpaling ka lalaki ge
joy,alhamdulillah di masjid jami cibabat cimahi tiasa jumatan setelah berkeliling yg lain pd tutup waas kang
anger,sorry kang abdi mah teu percaya ka hukum nu kieu patut hukum milik buruy kecebong nepi ka iraha oge teu rido teu sudi dilicikan teu hayang damai mun can jujur jeung adil akang teu kudu ngajak2 kabeh rakyat kudu sabalong jeung si abu janda embung geuleuh 
sadness,ari kieu teh sok inget ka kolot lamun inget kolot sok baper
joy,aku ga jerawatan twinsss mangkanya ini teh meuni bungah gembira riaa
fear,ajig doa na ni serem kieu serem ti budak dejek nu babaledogan kamari
sadness,asa sararedih kieu taun bade boboran teh bakal sono ka sasih romdon mugia urang sadaya tiasa pendak deui sareng romdon payun
anger,naon sih anying pisan si bagong sia pengangguran mun teu nyalahkeun pemerintah ayeuna nyalahkeun awewe insyaf sia teh zuma sia tah akhir zaman lainna neangan gawr kalahkah komen ig nyinyir deuih si anying guna sia hirup
anger,piraku salaki aing kudu ngdp spermana tiheula saacan nikah ih ajig ni aral pisan ka eta sungut ni gblg 
sadness,acara ke lampungnya bisa kga si di undur hadeuh mimin kga bisa ngikut asa hayang leweh ai kieu teh bingung 
anger,olshop lieur ajig ah pinafsueun hungkul
fear,cangcang geura duh talian pake rante gembok we meh leungit meuni asa hariwang pisan nyindir batur
anger,awas sia setan damri mun patepung irung jeung aing di galey ku aing jeung aci 
anger,piceun lah striker teh maen teh siga nu niat ongkoh king ai cokor kokoredeun pinafsueun kehed
sadness,abi hungkul nu ngarasa karunya meuni polos pisan pak 
joy,mantepna mah kieu bray barudak ngartikeun ngeunah seuri jeung bebas ngan didieu tempatna
joy,nyi cenah teh ayeuna tepang taun nya aduuh meuni bungah euy anu happy bday sing bageur seueur rezeki sareng pnjng umur nya
sadness,ayeuna alika ge nalangsa sigana komo lamun naon wae nu pernah dilakonan jeng anhar heg kajadian jeung salakina eta bakal kasiksa kacida sabenernya mun dibayangkeun mah anggeus mah sok weh sing salabar heg mun bobogohan teh cing bari usaha meh bisa nikahna jeng nu eta
joy,bagja boga butut bari meunang sorangan tibatan gableg hade tapi ti kolot harga diri atuh anjing
anger,rek preman rek naon ku aing moal di tarajean kira ngaganggu ka aing di leyek ku aing mah
joy,alhamdulillah meuni nikmat pisanlah hidup kaya gini tuh mskipun besok senen tp msh berasa satnite karna besok libur
joy,bungah nepika cireumbayan demi alloh ningali bobotoh nuju berjamaah solat di gbk
sadness,alika ge nalangsa sigana komo lamun naon nu pernah dilakonan jeng anhar heg ayeuna kajadian deui jeung salakina eta bakal kasiksa kacida sabenernya mun dibayangkeun mah anggeus mah sok weh sing salabar heg mun bobogohan teh cing bari usaha meh bisa nikahna jeng nu eta
fear,isukan arek daremo nya sarieun euy isukan bade kaluar sing aya nu ngajieun jalanan maceut jadina weuh sarangeuk tp na da kumaha nya mun gawe mah teu bisa deui di tinggalkeun
anger,dileugleug mereunan anying haramm jadahhh jelema teh teuing di jadikeun sambel ngarah nikmat korona dinu jero beuteungna matak jangarr ah
sadness,deudeuh teuing jang ni eleh ku uwa uwa mah 4 jam ge sanggem knh 
anger,asli goblog perih pisan eta pernah nyobaan make ieu waktu tigesruk kuatka siga nu lengit hela nyawa balik deui
anger,biasana nu hese bebel daek cicing di imah teh rata lalaki siga nu kuat wae eta imun lamun geus geuring weh minta tulungan na ka awewe cing athu para lalaki ngajedok di imah ulah bikin ripuh
anger,awewena ni rudet anj1ng kehel da lebay padahal milarian oge da loba atuh ai sia hayang digaplok di pasar
sadness,karunya kieu nu rek kiwin susulumpatan kieu
sadness,ku alesan hayang mandiri kapopohokeun ku ieu diri ku alesan geus gede anjeun mindeng raheut na hate ema hampura 
sadness,anjing sedih pisan tablo aing tewas
sadness,karunya ka juminten ai kudu dugdag mah
sadness,diuk sambil moyan teu karasa cai soca nyurucud ras ingeut ka manehna kopi jeung garpit nu dina jojodog jadi saksi geuning jeung geuning
joy,haduh alhamdulillah meuni nikmat pisan geningnya curhat teh
joy,ngomong2 ayeuna ppu na karak ageung pisan skor na ih meuni bungah
joy,mici mincot td aku bikin es nata de coco biji selasih nikmat cot alhmdulilah menu anak kos aja
fear,ngalewat sasak di balikeun deui motor teh ka luhur da panasaran baturan ge sarua ningali lain urang hungkul ari pek eweuh nya ngabret atuh teu mikiran sieun tigebrus bakat ku sieun padahal eta lumayan notog jaba paroek jalan monteng mah
joy,alhamdulillah gusti meuni nikmat kieu ieu liwetna hatur nuhun barudak liwet sareng peteuy bakarna katampi
joy,duhh gusti teu kuat aink seuseurian bae ti keur tadi wkwk
anger,sok pinapsueun ker teu baroga duit teh
joy,regreg tos aya ijin ti sepuh mah ngemplong nuhun gusti
anger,di ajar sombong ayenamah teu paduli bagong tea lah batur ge kitu ka aing
fear,aslinya serem uy niat niis ningali nu aneh mampret ah
anger,ah tah aing kurus tahh org bilang gendut bodo amat da aing ngerasanya kurus muak aing liat tl isinya cewe kurus badan tulang semua bilang aku gendut ya gendut gendut huntu sia tah gendut caper pisan si goblog
joy,nuhun gusti nuhun mamah nuhun papah mugia dipasihan rezky langkung ti sakiye
joy,sumpah atoh kaluar imah
sadness,sedih liat live stream mekkah ngeshootnya ngga di gerbang atau dalem masjidil haram nabawi lg tp dari atas atau sekitaran masjid karena ngga ada orangnya
fear,bisa ngomong da sieun jadi weh ngabirigidig
sadness,sedih ningali persib ayeuna gusti berkurangnya mah keras tp kitu2 tos kabaca
anger,aya aya wae atuh dukun ah ngeraken daerah pasihan hukum nu ngarah jera pak pol asa
anger,halah babangus sia bebel
sadness,kabiasaan persib dicurangin teh da hate nyeri cai soca teu kabendung badan teu enak ulah teu damang ya allah ngan gara2 wasit
anger,kudu gering hla nyaho akibat korona usaha hese
joy,alhamdulillah meni nikmat ningan hirup teh edisi 234 abc kopsus ngupingkeun hariring di sisi balong d
anger,biasana ge jumatan sateh goblog giliran dititah jumatan pahela hela ka mesjid bagong siah di imah
fear,sarieun ningal berita d tv anak pelajar harga diri di mumurah sing tong ka alaman ku keluarga abi
sadness,di kamar bari ngusapan tonggong si mamski teh teuing kunaon rarasaan teh nyaman pisan ai diusapan ku si mamski teh nu asalna biasa wae jadi sok saredih aing ka kamar loba pisan kenangan eta foto foto alika puisi puisi aing keur alika teu kuat aing ceurik deui di kamar
sadness,ya allah sukma rasa jisim abdi tenangkeun deui ieu hate sing di tebihkeun ti para istri nusok pura pura bogoh padahalmah ngan karunya hungkul ieu hate asa rajet teu aya hargaan deui ya allah
joy,alhamdulillah sib nuhun tos nyieun bungah bobotoh doa terbaik
sadness,jomblo pikawatireun tega aing ngabahas na ge
sadness,nyurucud cai panon coba kabeh walikota jeung bupati kawas kieu te kudu loba ngomong atawa nungguan media 
anger,biasana nu hese bebel teu daek cicing teh rata lalaki siga nu kuat eta imun lamun geus geuring weh minta tulungan na ka awewe cing athu para lalaki ngajedok di imah ulah bikin ripuh di imah
anger,geus atuh tong mewek kucinta atuh bro geuleuh siateh jalu maenya jalu mewek goblog lemah pisan 
sadness,jims tong babay2 an atuh lah menii saredih
sadness,perih hirup didunya deket kana dosa deket kana maksiat mugi gustii sing dikuatkan iman islam abdi 
joy,setiap chat ada aja yg bikin hayang seuri meskipun tunduh
anger,emg kaayaan urg kieu ayana ayena bae disebut madesu ge ngan engke aing gs ngaluhuran sia di leyek ku aing mah sirah sia 
fear,ya alloh empah kamana sih wayah kieu can uih meni melang jeung hariwang eneng
anger,ngaran weh mahasiswa islam sahanteuna teu islam islam mah cik perilaku na siga mahasiswa atuh bro datang ngaruntah sugan di bersihan hanteu goblog pisan
sadness,ker urang sukabumi moga di pasihan kasaban cocobi ti allah interpeksi diri urang ayenamah di tanggerang aya naon allah masih cocoba ka urang sadaya abdi turut perihatin sing sabaar nya
joy,hujan ngaririncik hudang sare bus ka dapur ningali kolot jeung dulur keur siduru bari ngulub hui jeung sampeu ka ayaan nu matak endah ka bina bina lain bungah ku harta tapi bungah ku kawaasan hirup nu sa ayana 
anger,heh maneh nu bobogohan make duit kolot tong sok balaga ngaledek jomblo nu keur berusaha sukses wa euy 
